Headline;Media;Date;url
Pandawa Lima: Duet Jokowi-Luhut All Out Menangkan Prabowo-Gibran;Liputan6.com;6/12/2023;https://www.liputan6.com/pemilu/read/5473486/pandawa-lima-duet-jokowi-luhut-all-out-menangkan-prabowo-gibran
Fahri Hamzah Yakin Prabowo Gibran Menang di DKI, Jabar dan Banten;MONITOR.CO.ID;6/12/2023;https://monitor.co.id/2023/12/07/fahri-hamzah-yakin-prabowo-gibran-menang-di-dki-jabar-dan-banten/
"Prabowo-Gibran Kena Imbasnya, Ade Armando Sebut Dinasti Politik di 
Yogyakarta: Ratna Sarumpaet Jilid 2 - Kilat";Kilat;6/12/2023;https://www.kilat.com/nasional/84411108774/prabowo-gibran-kena-imbasnya-ade-armando-sebut-dinasti-politik-di-yogyakarta-ratna-sarumpaet-jilid-2
Beredar Tabloid Indonesia Maju Prabowo-Gibran, Apa Kata Bawaslu?;Suara.com;6/12/2023;https://www.suara.com/video/2023/12/06/180000/beredar-tabloid-indonesia-maju-prabowo-gibran-apa-kata-bawaslu
Prabowo-Gibran Minim Kampanye, Fernando: Bersembunyi ...;Kedai Pena;6/12/2023;https://www.kedaipena.com/prabowo-gibran-minim-kampanye-fernando-bersembunyi-dengan-alasan-bekerja/
"Prabowo-Gibran Fokus Kerja di Masa Kampanye Agar Tensi Politik Tidak Panas 
- Akurat";Akurat.co;6/12/2023;https://www.akurat.co/politik/1303444236/prabowo-gibran-fokus-kerja-di-masa-kampanye-agar-tensi-politik-tidak-panas
Airlangga Hartarto optimistis pasangan Prabowo-Gibran menang satu putaran;ANTARA News Kalimantan Tengah;6/12/2023;https://kalteng.antaranews.com/berita/671538/airlangga-hartarto-optimistis-pasangan-prabowo-gibran-menang-satu-putaran
"Prabowo-Gibran Unggul di 9 dari 10 Hasil Survei Elektabilitas 
Capres-Cawapres";Tribunnews.com;6/12/2023;https://www.tribunnews.com/mata-lokal-memilih/2023/12/06/prabowo-gibran-unggul-di-9-dari-10-hasil-survei-elektabilitas-capres-cawapres
Tak Punya Visi Selesaikan Kasus HAM Berat, Amnesty ...;Politik;6/12/2023;https://politik.rmol.id/read/2023/12/06/600236/tak-punya-visi-selesaikan-kasus-ham-berat-amnesty-international-soroti-paslon-prabowo-gibran
Satukan Visi Misi, Relawan Gerakan Banten Nyata untuk ...;indoposco;6/12/2023;https://indoposco.id/nusantara/2023/12/06/satukan-visi-misi-relawan-gerakan-banten-nyata-untuk-prabowo-gibran-gelar-rapat-kerja
Gibran Absen Dialog Cawapres di TvOne, TKN: Tidak Ada Kewajiban Hadir;Liputan6.com;6/12/2023;https://www.liputan6.com/pemilu/read/5474377/gibran-absen-dialog-cawapres-di-tvone-tkn-tidak-ada-kewajiban-hadir
Hari Ini TKD Prabowo-Gibran di NTT Satukan Kekuatan KIM ...;Media NTT;6/12/2023;https://www.mediantt.com/2023/12/07/hari-ini-tkd-prabowo-gibran-di-ntt-satukan-kekuatan-kim-untuk-menang-pilpres/
Klarifikasi Deklarasi Dukungan Pasangan Prabowo Gibran ...;Kanalindonesia.com;6/12/2023;https://kanalindonesia.com/2023/12/06/klarifikasi-deklarasi-dukungan-pasangan-prabowo-gibran-atas-nama-gusdurian/
Hari Kesembilan Kampanye, Prabowo Berkantor di Jakarta ...;indoposco;6/12/2023;https://indoposco.id/nasional/2023/12/06/hari-kesembilan-kampanye-prabowo-berkantor-di-jakarta-dan-gibran-di-solo
"Mengenal Gabungan Komunitas Relawan Prabowo-Gibran Bernama Gerakan Banten 
Nyata, Seperti Apa Kiprahnya? - Jaring News";jaringnews;6/12/2023;https://www.jaringnews.co.id/newsplace/98811109850/mengenal-gabungan-komunitas-relawan-prabowo-gibran-bernama-gerakan-banten-nyata-seperti-apa-kiprahnya
TKN Prabowo-Gibran Pasrah, Terima Apapun Keputusan ...;Inilah.com;6/12/2023;https://www.inilah.com/tkn-prabowo-gibran-pasrah-terima-apapun-keputusan-bawaslu-soal-apdesi
PSI Badung Coba Strategi Person to Person;NUSABALI.com;6/12/2023;https://www.nusabali.com/berita/156428/psi-badung-coba-strategi-person-to-person
Mantan Kader Demokrat Gabung Timnas AMIN, Kecewa Prabowo Gaet Gibran;Katadata;6/12/2023;https://katadata.co.id/berita/nasional/mantan-kader-demokrat-gabung-timnas-amin-kecewa-prabowo-gaet-gibran/65706fdc0a2da
"Prabowo-Gibran Unggul di 11 dari 12 Hasil Survei Elektabilitas 
Capres-Cawapres Terbaru";Tribun Wow;6/12/2023;https://wow.tribunnews.com/2023/12/06/prabowo-gibran-unggul-di-11-dari-12-hasil-survei-elektabilitas-capres-cawapres-terbaru
"TKN Prabowo-Gibran Minta Lapor ke Polisi Jika Pentas Teater Butet 
Kartaredjasa Ada Intimidasi";Tribunnews.com;6/12/2023;https://www.tribunnews.com/mata-lokal-memilih/2023/12/06/tkn-prabowo-gibran-minta-lapor-ke-polisi-jika-pentas-teater-butet-kartaredjasa-ada-intimidasi
Sukses Rakornas DPP Pelita Prabu, Tommy selaku Ketum ...;baraNews;6/12/2023;https://baranewsaceh.co/sukses-rakornas-dpp-pelita-prabu-tommy-selaku-ketum-yakin-prabowo-gibran-menang/
"Soroti Kasus Korupsi SYL, Wakil Ketua TKN Prabowo-Gibran: Jangan Cari 
Pemimpin yang Petugas Partai";Tribun Video;6/12/2023;https://video.tribunnews.com/view/679527/soroti-kasus-korupsi-syl-wakil-ketua-tkn-prabowo-gibran-jangan-cari-pemimpin-yang-petugas-partai
Survei Polinet: Prabowo-Gibran Menang Telak di Sulsel;Berita Kota Makassar;6/12/2023;https://beritakotamakassar.com/berita/2023/12/07/survei-polinet-prabowo-gibran-menang-telak-di-sulsel/
"Minta KPU Tak Ubah Aturan Debat, Ganjar-Mahfud Siap Adu Gagasan dengan 
Prabowo-Gibran dan AMIN - Kilat";Kilat;6/12/2023;https://www.kilat.com/nasional/84411110124/minta-kpu-tak-ubah-aturan-debat-ganjar-mahfud-siap-adu-gagasan-dengan-prabowo-gibran-dan-amin
"Tim Relawan Prabowo-Gibran Bandung Barat Diduga Bawaslu KBB Lakukan 
Pelanggaran";Inilah Koran;6/12/2023;https://www.inilahkoran.id/tim-relawan-prabowo-gibran-bandung-barat-diduga-bawaslu-kbb-lakukan-pelanggaran
Tiga Caleg Gerindra Sidoarjo Kompak Ajak Kader ...;Republik Jatim;6/12/2023;https://republikjatim.com/baca/tiga-caleg-gerindra-sidoarjo-kompak-ajak-kader-menangkan-pasangan-prabowo-gibran
Jadi Pemimpin Nasional, Bibit Waluyo Minta Gibran Kuasai Pancagatra;Soloraya;6/12/2023;https://soloraya.solopos.com/jadi-pemimpin-nasional-bibit-waluyo-minta-gibran-kuasai-pancagatra-1813900
Ketua PDIP Kabupaten Kediri Bantah Ada Kadernya yang ...;Bangsaonline.com;6/12/2023;https://www.bangsaonline.com/berita/126177/ketua-pdip-kabupaten-kediri-bantah-ada-kadernya-yang-deklarasi-dukung-prabowo-gibran
Diisukan Pro LGBT, Relawan Prabowo Gibran Tegaskan, Itu ...;Harapan Rakyat;6/12/2023;https://www.harapanrakyat.com/2023/12/diisukan-pro-lgbt-relawan-prabowo-gibran-tegaskan-itu-berita-bohong/
"Pilpres 2024, Demokrat Maluku Utara Instruksi Seluruh DPC Menangkan 
Prabowo-Gibran";Tribun Ternate;6/12/2023;https://ternate.tribunnews.com/2023/12/06/pilpres-2024-demokrat-maluku-utara-intruksi-seluruh-dpc-menangkan-prabowo-gibran
"Selera Kendaraan Prabowo Subianto dan Gibran Rakabuming Bak Langit dan 
Bumi, Toyota Avanza Jadi Primadona Anak Jokowi";Suara.com;6/12/2023;https://www.suara.com/otomotif/2023/12/06/183213/selera-kendaraan-prabowo-subianto-dan-gibran-rakabuming-bak-langit-dan-bumi-toyota-avanza-jadi-primadona-anak-jokowi
TKD Prabowo dan Gibran Kota Depok, Pradi Supriatna ...;Radar Depok;6/12/2023;https://www.radardepok.com/utama/94611114245/tkd-prabowo-dan-gibran-kota-depok-pradi-supriatna-debat-harus-ikuti-amanat-konstitusi
"Bikin Anak Muda Malas Cak Imin Kritik Kartu Prakerja Jokowi, Prabowo-Gibran 
Andalkan Kartu Start up";Tribun makassar;6/12/2023;https://makassar.tribunnews.com/2023/12/06/bikin-anak-muda-malas-cak-imin-kritik-kartu-prakerja-jokowi-prabowo-gibran-andalkan-kartu-start-up
"Prabowo Subianto-Gibran Rakabuming Diragukan, Pengamat Politik Ungkap 
Rahasia Gibran Menang di Pilkada Solo - Ayo Jakarta";Ayo Jakarta Com;6/12/2023;https://www.ayojakarta.com/news/7611109581/prabowo-subianto-gibran-rakabuming-diragukan-pengamat-politik-ungkap-rahasia-gibran-menang-di-pilkada-solo
Program Air Bersih Prabowo Capai 101 Titik pada 2023;Investor Daily;6/12/2023;https://investor.id/national/348020/program-air-bersih-prabowo-capai-101-titik-pada-2023
Prabowo-Gibran Menang, De Gadjah: Sampah TPA Suwung ...;Beritabali.com;6/12/2023;https://www.beritabali.com/read/prabowo-gibran-menang-de-gadjah-sampah-tpa-suwung-diolah-jadi-listrik-plus-wisata-rekreasi
Timnas AMIN Sindir UU IKN 'Senyap', Dibalas Kubu Prabowo Jakarta Panas;CNN Indonesia;6/12/2023;https://www.cnnindonesia.com/ekonomi/20231206135154-532-1033635/timnas-amin-sindir-uu-ikn-senyap-dibalas-kubu-prabowo-jakarta-panas
Bawaslu Peringatkan Gibran soal Bagi-bagi Susu di CFD;CNN Indonesia;6/12/2023;https://www.cnnindonesia.com/nasional/20231206142406-617-1033654/bawaslu-peringatkan-gibran-soal-bagi-bagi-susu-di-cfd
"TERKUAK! Ada Kepentingan Politik di Balik Kasus Jessica Wongso hingga 
Prabowo-Gibran Turut Dibawa-bawa, Ada Apa? - Ayo Jakarta";Ayo Jakarta Com;6/12/2023;https://www.ayojakarta.com/news/7611109415/terkuak-ada-kepentingan-politik-di-balik-kasus-jessica-wongso-hingga-prabowo-gibran-turut-dibawa-bawa-ada-apa
"Prabowo Bakal Bangun 10 Kota Metaverse, Pakar: Padahal AI Sedang Jadi 
Primadona";Bisnis Tempo;6/12/2023;https://bisnis.tempo.co/read/1805816/prabowo-bakal-bangun-10-kota-metaverse-pakar-padahal-ai-sedang-jadi-primadona
Gibran enggan tanggapi polemik RUU DKJ: “Biar dibahas di ...;ANTARA News;6/12/2023;https://www.antaranews.com/berita/3859365/gibran-enggan-tanggapi-polemik-ruu-dkj-biar-dibahas-di-dewan
Milenial Apresiasi Konsep Kampanye Gibran Mendengar;Rakyat Merdeka;6/12/2023;https://rm.id/baca-berita/pemilu/200527/milenial-apresiasi-konsep-kampanye-gibran-mendengar
Anies-Muhaimin Diyakini Sulit Kalahkan Dominasi Prabowo di ...;NTB Satu;6/12/2023;https://ntbsatu.com/2023/12/06/anies-muhaimin-diyakini-sulit-kalahkan-dominasi-prabowo-di-ntb.html
Soal Ketenagakerjaan, Ini PR Anies, Ganjar & Prabowo;CNBC Indonesia;6/12/2023;https://www.cnbcindonesia.com/news/20231206212903-8-495148/soal-ketenagakerjaan-ini-pr-anies-ganjar-prabowo
Gibran hadiri deklarasi dukungan Perdana;ANTARA Foto;6/12/2023;https://www.antarafoto.com/id/view/2115186/gibran-hadiri-deklarasi-dukungan-perdana
DPP Pelita Prabu Gelar Siap Menangkan Prabowo-Gibran;xnews.id;6/12/2023;https://xnews.id/2023/12/06/kanal/news/dpp-pelita-prabu-gelar-siap-menangkan-prabowo-gibran/
Pilpres 2024 Mulai Terasa Sengitnya;Rakyat Merdeka;6/12/2023;https://rm.id/baca-berita/pemilu/200554/caprescawapres-saling-serang-pilpres-2024-mulai-terasa-sengitnya
Survei ISEAS: Isu Gibran Diistimewakan Tidak Ngefek;IDN Times;6/12/2023;https://www.idntimes.com/news/indonesia/fadhliansyah/survei-iseas-isu-gibran-putra-presiden-diistimewakan-tidak-ngefek
"Ekonomi Syariah Harus Menjadi Pilar Penting Ekonomi Indonesia Menuju 2045 - 
Suara Merdeka";Suara Merdeka;6/12/2023;https://www.suaramerdeka.com/nasional/0411113991/ekonomi-syariah-harus-menjadi-pilar-penting-ekonomi-indonesia-menuju-2045
Sekali Komandan Tetap Komandan saat Prabowo Menjamu Hendropriyono;detikNews;6/12/2023;https://news.detik.com/pemilu/d-7076225/sekali-komandan-tetap-komandan-saat-prabowo-menjamu-hendropriyono
"Gibran Rakabuming Dapat Pesan Menohok dari Roy Suryo soal Kampanye di CFD: 
Tidak Sabar Mau Nonton Debat Cawapres! - Kilat";Kilat;6/12/2023;https://www.kilat.com/nasional/84411109050/gibran-rakabuming-dapat-pesan-menohok-dari-roy-suryo-soal-kampanye-di-cfd-tidak-sabar-mau-nonton-debat-cawapres
[Hoaks] Menhan Prabowo Subianto Terbukti Suap MK dan ...;Tribrata News Polri;6/12/2023;https://tribratanews.polri.go.id/blog/none-22/hoaks-menhan-prabowo-subianto-terbukti-suap-mk-dan-kpu-agar-menangi-pilpres-2024-67252
"Hasil 'Survei' Capres Pilihan dari Bossman Mardigu: Anies-Imin Menang 82,9 
Persen, Prabowo-Gibran Cuma Dapat 6,9 Persen";Warta Ekonomi;6/12/2023;https://wartaekonomi.co.id/read522238/hasil-survei-capres-pilihan-dari-bossman-mardigu-anies-imin-menang-829-persen-prabowo-gibran-cuma-dapat-69-persen
Maman: Hanya Pengkhianat yang Tolak IKN;pontianak times;6/12/2023;https://pontianak-times.co.id/maman-hanya-pengkhianat-yang-tolak-ikn/
Prabowo makan hingga berjoget dengan Nikita Mirzani dan ...;ANTARA News Bengkulu;6/12/2023;https://bengkulu.antaranews.com/berita/322197/prabowo-makan-hingga-berjoget-dengan-nikita-mirzani-dan-lesti-kejora
Alat Peraga Kampanye Tidak Boleh Dipasang di Mana?;Tirto.ID;6/12/2023;https://tirto.id/alat-peraga-kampanye-tidak-boleh-dipasang-di-mana-gSTk
"Debat Cawapres Didampingi Capres, Ganjar: Fitnah yang Mengatakan Gibran Tak 
Siap - Kompas.com";KOMPAS.com;6/12/2023;https://nasional.kompas.com/read/2023/12/06/11531391/debat-cawapres-didampingi-capres-ganjar-fitnah-yang-mengatakan-gibran-tak?page=all
Kampanye Pilpres 2024 pada hari kesembilan;ANTARA News Makassar;6/12/2023;https://makassar.antaranews.com/berita/517035/kampanye-pilpres-2024-pada-hari-kesembilan
Presiden Jokowi Ajak Masyarakat NTT Kembali Tanam Pohon Cendana;Nasional;6/12/2023;https://nasional.tempo.co/read/1805813/presiden-jokowi-ajak-masyarakat-ntt-kembali-tanam-pohon-cendana
Presiden Jokowi Disomasi atas Penyalahgunaan Wewenang;Nasional;6/12/2023;https://nasional.tempo.co/read/1805989/presiden-jokowi-disomasi-atas-penyalahgunaan-wewenang
"Cek Fakta: Gibran Rakabuming Ditangkap dan Dikawal Pasukan Ketat dari 
Kediamannya? Begini Faktanya";Lingkar Tangerang;6/12/2023;https://tangerang.pikiran-rakyat.com/cek-fakta/pr-3147443986/cek-fakta-gibran-rakabuming-ditangkap-dan-dikawal-pasukan-ketat-dari-kediamannya-begini-faktanya
Angkat UMKM Solo, Jejak Kepemimpinan Gibran dalam Meretas Kemajuan Ekonomi;Warta Ekonomi;6/12/2023;https://wartaekonomi.co.id/read522295/angkat-umkm-solo-jejak-kepemimpinan-gibran-dalam-meretas-kemajuan-ekonomi
Deretan Pengusaha di Balik Pertarungan Pilpres Anies, Prabowo, Ganjar;Katadata;6/12/2023;https://katadata.co.id/lonaolavia/finansial/6570343f6c452/deretan-pengusaha-di-balik-pertarungan-pilpres-anies-prabowo-ganjar
"Gus Muhammad Fawait Terus Susuri Wilayah Timur Jember, Sinergi Dalam 
Keberagaman Indonesia Maju - Radar Jember";Radar Jember;6/12/2023;https://radarjember.jawapos.com/sinergi/793444547/gus-muhammad-fawait-terus-susuri-wilayah-timur-jember-sinergi-dalam-keberagaman-indonesia-maju
"Ganjar Pranowo Cerita Alasan Maju sebagai Capres lantaran Diskusi dengan 
Presiden Jokowi";Nasional;6/12/2023;https://nasional.tempo.co/read/1805947/ganjar-pranowo-cerita-alasan-maju-sebagai-capres-lantaran-diskusi-dengan-presiden-jokowi
Gibran Ikut Pilpres 2024, Demokrasi Mundur 25 Tahun Sebelum Reformasi;Populis;6/12/2023;https://populis.id/read63944/gibran-ikut-pilpres-2024-demokrasi-mundur-25-tahun-sebelum-reformasi
Laporan Soal Dugaan Penyalahgunaan Fasilitas Negara ke ...;IMCNEWS;6/12/2023;https://imcnews.id/read/2023/12/07/22628/laporan-soal-dugaan-penyalahgunaan-fasilitas-negara-ke-gubernur-al-haris-dihentikan-bawaslu/
"Jokowi Buka Rumah Sakit Terbesar di NTT: Tidak Usah Jauh-jauh ke Jakarta, 
Semua Bisa Ditangani";Nasional;6/12/2023;https://nasional.tempo.co/read/1805860/jokowi-buka-rumah-sakit-terbesar-di-ntt-tidak-usah-jauh-jauh-ke-jakarta-semua-bisa-ditangani
"Jokowi Resmikan Gereja Katedral di Kupang, Harap Bisa Pererat Persaudaraan 
dan Kerukunan";Nasional;6/12/2023;https://nasional.tempo.co/read/1805879/jokowi-resmikan-gereja-katedral-di-kupang-harap-bisa-pererat-persaudaraan-dan-kerukunan
Golkar Curi Start Ungkap 4 Orang Bacawalkot Sukabumi, Ada Andri Hamami;detikcom;6/12/2023;https://www.detik.com/jabar/berita/d-7075274/golkar-curi-start-ungkap-4-orang-bacawalkot-sukabumi-ada-andri-hamami
TPN Ganjar Andalkan Mahfud Wujudkan Visi-Misi Jika Menang Pilpres 2024;CNN Indonesia;6/12/2023;https://www.cnnindonesia.com/ekonomi/20231206155009-92-1033718/tpn-ganjar-andalkan-mahfud-wujudkan-visi-misi-jika-menang-pilpres-2024
Perludem nilai parpol peserta pemilu harus sosialisasi ke anak muda;ANTARA News;6/12/2023;https://www.antaranews.com/berita/3858933/perludem-nilai-parpol-peserta-pemilu-harus-sosialisasi-ke-anak-muda
Presiden Jokowi Salurkan Bantuan Pangan di Tiga Lokasi NTT;Nasional;6/12/2023;https://nasional.tempo.co/read/1806114/presiden-jokowi-salurkan-bantuan-pangan-di-tiga-lokasi-ntt
"Indef Proyeksikan Pertumbuhan Ekonomi 2024 Sebesar 4,8 Persen, Lebih Rendah 
dari Target Pemerintah";Bisnis Tempo;6/12/2023;https://bisnis.tempo.co/read/1805906/indef-proyeksikan-pertumbuhan-ekonomi-2024-sebesar-48-persen-lebih-rendah-dari-target-pemerintah
"Terang-terangan Cak Imin Tak Akan Lanjutkan Proyek Food Estate Jokowi, Ini 
Alasannya";Bisnis Tempo.co;6/12/2023;https://bisnis.tempo.co/read/1805768/terang-terangan-cak-imin-tak-akan-lanjutkan-proyek-food-estate-jokowi-ini-alasannya
"Kronologi Penumpang Pelita Air Bercanda Bawa Bom hingga Pesawat Tujuan 
Surabaya-Jakarta Itu Batal Terbang";Bisnis Tempo;6/12/2023;https://bisnis.tempo.co/read/1806141/kronologi-penumpang-pelita-air-bercanda-bawa-bom-hingga-pesawat-tujuan-surabaya-jakarta-itu-batal-terbang
Agus Rahardjo Sempat Ceritakan Pertemuan dengan Jokowi ke Koleganya di KPK;Nasional;6/12/2023;https://nasional.tempo.co/read/1805974/agus-rahardjo-sempat-ceritakan-pertemuan-dengan-jokowi-ke-koleganya-di-kpk
Akibat Jadwal Bocor ke Publik, Prabowo Tunda Kampanye di ...;Infoaceh.net;6/12/2023;https://infoaceh.net/umum/akibat-jadwal-bocor-ke-publik-prabowo-tunda-kampanye-di-aceh/
"Sosok Ignasius Jonan, yang Dilirik Anies untuk Bantu Urus Kereta Api Bila 
jadi Presiden";Bisnis Tempo;6/12/2023;https://bisnis.tempo.co/read/1805971/sosok-ignasius-jonan-yang-dilirik-anies-untuk-bantu-urus-kereta-api-bila-jadi-presiden
Hary Tanoesoedibjo: Tak ada deal politik usung Ganjar-Mahfud;Antaranews.com;6/12/2023;https://www.antaranews.com/berita/3857856/hary-tanoesoedibjo-tak-ada-deal-politik-usung-ganjar-mahfud
Timnas: Gagasan AMIN tentang perubahan berbasis kajian akademis;ANTARA News;6/12/2023;https://www.antaranews.com/berita/3858510/timnas-gagasan-amin-tentang-perubahan-berbasis-kajian-akademis
Ganjar terima aspirasi Indonesia Timur terkait faskes dan nakes;ANTARA News;6/12/2023;https://www.antaranews.com/berita/3859239/ganjar-terima-aspirasi-indonesia-timur-terkait-faskes-dan-nakes
Hasto: Ganjar-Mahfud blusukan akselerasi selesaikan masalah rakyat;Antaranews.com;6/12/2023;https://www.antaranews.com/berita/3858327/hasto-ganjar-mahfud-blusukan-akselerasi-selesaikan-masalah-rakyat
Membaca Gagasan Capres-Cawapres, Mengatasi Persoalan ...;Askara.co;6/12/2023;https://www.askara.co/read/2023/12/06/41370/membaca-gagasan-capres-cawapres-mengatasi-persoalan-penegakan-hukum-di-indonesia
Jokowi Kunjungi SMK di Kupang, Dapat Gelas Bergambar Fotonya Bersama Iriana;Nasional;6/12/2023;https://nasional.tempo.co/read/1805894/jokowi-kunjungi-smk-di-kupang-dapat-gelas-bergambar-fotonya-bersama-iriana
Relawan Mileanies manfaatkan karung bekas buat spanduk capres;Antaranews.com;6/12/2023;https://www.antaranews.com/berita/3858921/relawan-mileanies-manfaatkan-karung-bekas-buat-spanduk-capres
Prabowo vows to hike local content requirement - The Jakarta Post;The Jakarta Post;6/12/2023;http://www.thejakartapost.com/business/2023/12/06/prabowo-vows-to-hike-local-content-requirement.html
"Gibran Bicara Program Susu Gratis Cegah Stunting hingga Prioritas SMK - 
kumparan.com";kumparan;6/12/2023;https://kumparan.com/kumparannews/gibran-bicara-program-susu-gratis-cegah-stunting-hingga-prioritas-smk-21ioA1Q2THn
"Tim Resmob Gerak Cepat, Pembunuhan di Pasar Randugunting Kota Tegal, 
Terungkap Kurang Dari Satu Jam - Suara Merdeka Pantura";Suara Merdeka Pantura;6/12/2023;https://pantura.suaramerdeka.com/jawa-tengah/0611110638/tim-resmob-gerak-cepat-pembunuhan-di-pasar-randugunting-kota-tegal-terungkap-kurang-dari-satu-jam
"GEGER! Mahasiswa Poltekpar Palembang Gelar Pesta Dugem di Dalam Kampus Bak 
Diskotik - Kilat";Kilat;6/12/2023;https://www.kilat.com/nasional/84411109005/geger-mahasiswa-poltekpar-palembang-gelar-pesta-dugem-di-dalam-kampus-bak-diskotik
"69 Hari Menuju Pilpres 2024 - Survei KedaiKOPI: Capres Pilihan Gen Z, 
Anies-Prabowo-Ganjar?";Tribun Manado;6/12/2023;https://manado.tribunnews.com/2023/12/06/69-hari-menuju-pilpres-2024-survei-kedaikopi-capres-pilihan-gen-z-anies-prabowo-ganjar
"Ganjar Ungkap Alasan Perubahan Iklim Perlu Masuk Kurikulum Pendidikan - 
Akurat";Akurat.co;6/12/2023;https://www.akurat.co/politik/1303444516/ganjar-ungkap-alasan-perubahan-iklim-perlu-masuk-kurikulum-pendidikan
Pedangdut Fildan Goyang Rohul saat Gibran Rakabuming ...;Riau Online;6/12/2023;https://www.riauonline.co.id/kota-pekanbaru/read/2023/12/07/pedangdut-fildan-goyang-rohul-saat-gibran-rakabuming-kampanye-ke-riau
Lokasi Kunker Jokowi Sama dengan Kampanye Ganjar, Kebetulan?;KOMPAS.tv;6/12/2023;https://www.kompas.tv/video/466960/lokasi-kunker-jokowi-sama-dengan-kampanye-ganjar-kebetulan
"Mahfud MD Tanggapi Putusan MK soal Batas Usia Capres/Cawapres: Benar atau 
Salah Vonis Harus Diikuti";Tribun Video;6/12/2023;https://video.tribunnews.com/view/679553/mahfud-md-tanggapi-putusan-mk-soal-batas-usia-caprescawapres-benar-atau-salah-vonis-harus-diikuti
Prabowo-Gibran Berhasil Bangun Basis Baru di Jateng, PDIP ...;radaraktual.com;6/12/2023;https://radaraktual.com/162416/prabowo-gibran-berhasil-bangun-basis-baru-di-jateng-pdip-dan-ganjar-ditinggal.html
"Sentuh Masyarakat Langsung, Begini Strategi Pemenangan Prabowo-Gibran di 
Lumajang - Jatim Hari Ini";Jatim Hari Ini;6/12/2023;https://www.jatimhariini.co.id/jawa-timur/88211111461/sentuh-masyarakat-langsung-begini-strategi-pemenangan-prabowo-gibran-di-lumajang
"TKD Prabowo-Gibran Sumut soal Spanduk 'Tolak Cawapres Asam Sulfat': 
Provokatif";detikcom;7/12/2023;https://www.detik.com/sumut/berita/d-7077416/tkd-prabowo-gibran-sumut-soal-spanduk-tolak-cawapres-asam-sulfat-provokatif
"Beredar Spanduk 'Tolak Cawapres Asam Sulfat' di Medan, TKD Prabowo-Gibran 
Angkat Bicara - Kompas.com";Medan;7/12/2023;https://medan.kompas.com/read/2023/12/07/221029778/beredar-spanduk-tolak-cawapres-asam-sulfat-di-medan-tkd-prabowo-gibran-angkat
